0,0,152,198,267,120,108,120,167,0,245,183,244,196,155,51,198,182,246,265,102,178,0,95,0
0,0,74,228,146,222,0,0,79,0,38,55,76,0,0,53,70,60,72,48,102,0,0,108,0
0,0,61,111,134,91,0,0,208,0,164,55,0,71,155,42,0,182,212,185,56,178,0,108,0
0,0,144,240,11,242,108,120,208,188,38,183,141,196,155,53,119,60,261,249,68,178,0,112,0
0,0,120,223,276,242,217,120,233,188,164,183,76,0,155,16,119,60,270,267,81,178,0,112,0
180,0,175,15,16,3,108,120,167,188,38,183,76,196,155,35,70,47,203,239,100,255,0,112,0
0,0,5,28,128,152,108,120,253,0,164,183,0,71,0,53,0,182,137,212,16,0,0,115,0
0,0,48,52,194,3,0,0,109,0,97,55,76,71,194,53,119,60,7,60,21,0,0,115,0
0,0,203,5,0,91,108,120,109,0,97,55,141,173,0,53,119,60,190,48,68,0,0,115,0
0,0,139,126,185,120,0,0,0,0,97,0,244,196,194,53,119,60,177,249,96,0,0,115,0
0,0,10,35,267,50,0,120,233,188,97,183,76,71,155,24,198,60,261,256,102,0,0,115,0
0,0,64,198,221,242,0,0,208,188,97,55,76,71,120,53,119,60,190,230,102,0,0,115,0
0,0,43,153,263,58,0,231,253,188,245,55,141,196,194,53,0,182,271,267,102,0,0,115,0
0,276,98,215,49,233,217,0,233,188,38,183,206,0,120,24,70,182,170,170,92,178,0,115,0
0,276,108,203,35,167,108,0,79,0,38,55,206,0,0,53,119,60,190,198,102,178,0,115,0
180,0,19,15,209,91,108,115,167,188,164,55,141,173,0,53,119,60,122,267,67,255,0,115,0
180,0,39,240,57,28,244,231,253,0,245,256,244,196,194,53,198,182,190,154,75,255,0,115,0
0,0,196,140,85,86,108,0,79,0,97,55,141,71,0,53,0,103,122,75,83,0,0,135,0
0,0,34,90,221,50,244,231,253,188,245,256,244,196,194,53,198,182,264,1,102,0,0,135,0
180,0,75,2,248,242,108,120,109,0,97,55,76,71,155,53,198,60,137,154,87,255,0,135,0
180,0,51,9,160,58,108,231,253,0,97,256,141,71,120,21,119,60,113,198,102,255,0,135,0
0,0,158,76,160,27,108,231,167,188,203,183,206,71,120,53,119,103,251,185,102,0,0,147,0
0,0,198,140,209,133,217,120,109,188,97,55,141,71,0,53,70,103,113,154,75,0,0,152,0
0,0,159,90,245,91,217,120,167,0,38,183,206,0,0,53,119,103,137,15,24,178,0,152,0
180,0,148,184,98,242,0,0,79,0,0,55,76,0,0,53,198,28,177,266,21,0,191,152,0
180,0,179,90,99,3,0,0,0,0,0,55,244,0,0,53,70,28,103,66,79,0,191,152,0
180,0,91,153,146,91,0,0,0,0,0,55,0,71,0,53,70,28,177,170,101,0,191,152,0
180,0,91,153,146,91,0,0,0,0,0,55,0,71,0,53,70,28,177,170,102,0,191,152,0
180,0,83,184,99,58,108,0,0,0,0,55,76,71,0,53,70,28,190,178,102,0,191,152,0
180,0,200,184,57,58,244,231,253,0,245,256,244,196,194,53,198,182,95,71,102,0,191,152,0
180,0,114,153,99,28,78,0,0,0,0,256,76,71,0,53,198,28,72,75,102,0,191,152,0
180,0,57,60,99,23,244,231,0,0,97,256,76,0,155,28,0,182,27,185,102,0,191,152,0
0,0,198,140,209,133,217,120,109,188,97,55,141,71,0,53,70,103,113,154,75,0,0,188,0
0,0,134,219,276,90,108,0,109,0,164,183,76,71,194,53,198,182,38,90,64,0,0,189,0
0,0,80,12,57,229,244,0,167,0,97,55,0,0,0,53,70,47,0,101,102,0,0,192,0
0,0,42,24,99,3,0,231,109,0,97,0,141,71,0,53,70,47,79,90,102,0,0,193,0
0,0,32,7,160,120,244,231,253,268,245,256,244,196,194,53,198,182,271,267,23,178,0,193,0
0,0,187,126,185,91,0,0,109,0,164,183,141,71,0,53,119,60,137,185,50,178,0,193,0
0,0,192,240,25,242,217,120,233,188,203,183,206,196,194,53,119,103,227,5,75,178,0,193,0
180,0,127,237,23,167,108,120,0,188,38,55,141,71,0,42,0,103,227,235,84,178,0,193,0
0,0,69,60,248,88,78,0,79,0,97,256,244,71,194,53,119,182,246,230,94,178,0,193,0
0,0,55,240,276,58,217,120,109,268,203,183,141,71,194,53,119,60,209,23,102,178,0,193,0
0,0,73,140,134,240,244,120,109,0,245,256,244,0,0,53,0,182,113,55,102,0,0,223,0
0,0,71,172,245,242,0,0,109,0,164,183,141,71,0,53,70,103,137,181,68,178,0,223,0
180,0,0,240,276,242,108,223,233,268,164,256,206,196,194,53,198,182,271,267,102,178,0,228,0
0,0,72,60,99,3,108,0,0,0,245,55,76,0,0,53,0,47,50,15,18,0,191,230,0
0,0,100,43,185,86,0,0,79,0,38,55,0,0,0,53,57,103,79,154,102,0,0,234,0
0,0,119,240,248,183,108,120,167,188,203,183,141,173,194,53,119,103,190,203,19,178,0,234,0
0,0,4,240,200,23,244,231,167,0,164,256,244,196,0,19,198,182,271,267,60,178,0,234,0
0,0,70,52,25,120,108,120,109,0,203,55,141,0,0,53,198,182,251,154,102,178,0,234,0
180,0,165,233,16,214,108,120,233,188,38,183,141,0,120,53,70,103,233,230,56,0,191,247,0
180,0,138,15,237,206,108,120,208,188,164,0,76,0,120,53,57,0,266,15,79,178,191,247,0
180,0,142,211,185,183,0,0,208,0,97,55,76,71,0,53,70,47,103,185,53,0,191,251,0
180,0,157,184,200,58,78,0,109,0,97,55,76,0,0,53,0,103,65,75,102,0,191,254,0
180,0,131,140,20,28,244,120,208,188,245,256,0,0,120,53,198,103,200,48,16,255,191,256,0
0,0,156,60,160,230,0,120,79,188,38,55,141,196,120,30,119,182,79,5,102,0,0,257,0
0,0,191,76,200,58,244,0,79,0,38,183,76,196,194,53,0,103,137,4,60,178,0,259,0
180,0,17,211,245,28,108,120,208,268,97,55,141,196,120,53,198,182,258,22,94,178,0,259,0
0,276,54,184,48,58,108,231,208,0,97,55,206,173,194,53,119,182,65,267,102,178,0,268,0
0,0,9,153,228,133,217,120,0,0,97,55,141,173,155,53,119,103,8,55,81,0,0,276,0
0,0,20,28,237,167,0,231,109,188,97,55,76,196,194,53,119,103,271,267,102,178,0,276,0
180,0,127,237,23,167,108,120,0,188,38,55,141,71,0,42,0,103,227,235,84,255,0,279,0
180,0,109,126,153,183,217,120,0,0,38,183,141,71,120,51,198,182,159,170,55,0,191,280,0
0,0,103,90,128,167,244,0,0,0,97,39,76,196,194,53,70,182,72,90,92,0,0,281,0
180,0,204,236,225,242,108,120,208,0,38,55,0,0,0,53,119,0,254,75,102,178,0,281,0
0,276,93,240,276,242,244,231,253,268,245,256,244,196,194,53,198,182,137,75,102,0,0,283,0
180,276,85,211,46,228,244,231,253,268,245,256,244,196,194,53,198,182,159,244,0,0,0,284,0
0,276,106,126,35,235,0,120,79,0,38,55,206,196,194,53,198,182,159,230,102,0,0,284,0
0,0,22,239,209,200,108,120,0,0,38,55,0,71,0,53,198,182,212,181,102,178,0,289,0
0,0,81,12,220,167,244,231,109,188,164,183,76,71,155,24,119,60,170,181,66,178,0,290,0
0,0,58,172,194,91,0,0,0,0,97,55,0,71,0,53,119,103,79,101,102,0,0,292,0
180,0,290,240,228,152,108,120,79,0,38,55,141,71,0,53,70,182,183,257,102,0,0,0,0
180,0,247,30,85,0,108,0,0,0,97,0,76,71,194,53,70,47,107,32,1,0,191,0,0
180,0,259,30,134,3,0,0,0,0,38,55,76,71,0,53,70,103,33,120,1,0,191,0,0
180,0,252,194,57,120,78,0,0,0,97,0,0,196,194,53,0,182,70,123,1,0,191,0,0
180,0,267,56,153,28,0,0,79,0,38,0,0,71,0,53,0,182,121,148,1,0,191,0,0
180,0,248,80,160,152,0,0,253,0,97,55,244,0,0,53,198,182,183,153,1,0,191,0,0
180,0,218,73,146,200,78,0,208,0,97,0,0,196,0,53,198,28,157,34,1,0,191,0,0
180,0,286,229,160,0,108,231,253,188,97,55,76,71,0,53,70,182,61,38,102,0,191,0,0
180,276,197,230,237,133,244,231,253,0,245,256,244,196,194,53,198,182,3,12,102,0,191,0,0
180,276,202,184,248,120,244,231,253,268,245,256,244,196,194,53,198,182,27,23,102,0,191,0,0
180,0,240,73,248,91,0,0,79,0,38,39,0,196,194,53,119,0,44,38,102,0,191,0,0
180,0,273,134,57,28,108,231,0,0,38,256,244,196,194,53,198,182,44,41,102,0,191,0,0
180,0,279,182,96,28,78,0,79,0,0,0,244,196,194,53,0,0,107,43,102,0,191,0,0
180,0,239,163,160,183,108,0,79,0,38,0,76,196,194,53,70,28,176,47,102,0,191,0,0
180,0,176,203,128,58,108,0,0,0,0,0,0,71,0,53,70,0,103,60,102,0,191,0,0
180,0,153,35,99,28,0,0,0,0,0,0,0,0,0,53,0,182,50,75,102,0,191,0,0
180,0,40,60,57,28,0,0,0,0,0,0,0,196,194,53,0,0,50,109,102,0,191,0,0
180,0,116,153,99,28,0,231,0,0,0,55,0,71,155,30,119,47,177,109,102,0,191,0,0
180,0,237,49,85,183,78,0,109,0,0,55,76,0,0,53,0,103,91,117,102,0,191,0,0
0,0,246,118,75,58,244,231,0,0,245,55,244,196,194,53,70,182,157,117,102,0,191,0,0
180,0,296,134,75,0,0,0,0,0,0,0,0,196,194,53,198,182,61,120,102,0,191,0,0
180,0,292,194,99,91,244,231,253,268,0,0,244,0,0,53,0,182,18,126,102,0,191,0,0
180,0,219,207,85,23,108,0,0,0,38,55,76,196,194,53,198,28,10,127,102,0,191,0,0
180,0,214,85,85,3,108,0,0,268,245,0,76,196,194,53,0,182,99,127,102,0,191,0,0
180,0,232,118,200,152,78,115,79,0,0,0,0,173,0,53,0,0,107,132,102,0,191,0,0
0,0,295,118,57,28,108,120,0,0,0,55,244,196,194,53,0,0,18,140,102,0,191,0,0
180,0,223,134,160,58,0,0,0,188,0,55,0,196,194,53,70,182,18,140,102,0,191,0,0
0,0,258,182,99,3,244,231,0,268,0,0,244,196,194,53,198,182,33,144,102,0,191,0,0
180,0,226,163,57,28,0,0,0,0,38,0,0,196,194,53,70,28,44,144,102,0,191,0,0
180,0,272,80,57,118,244,0,0,0,164,55,76,0,0,53,119,182,44,150,102,0,191,0,0
180,0,147,24,128,152,0,0,109,0,0,55,76,196,194,53,0,182,122,154,102,0,191,0,0
180,0,211,30,85,58,0,0,109,0,245,0,0,196,194,53,0,182,23,169,102,0,191,0,0
180,0,36,172,160,242,78,115,0,0,0,39,76,71,0,53,0,0,122,203,102,0,191,0,0
180,0,215,240,276,183,108,0,0,0,97,55,76,196,194,53,198,182,134,213,102,0,191,0,0
180,0,285,106,153,58,78,0,79,0,0,55,0,0,0,53,198,182,148,213,102,0,191,0,0
180,0,209,80,153,242,0,115,109,0,0,0,0,0,0,53,0,0,99,218,102,0,191,0,0
180,0,299,49,99,242,78,0,0,0,0,0,0,0,0,53,198,182,134,227,102,0,191,0,0
180,0,260,194,134,58,78,231,0,0,0,0,0,0,0,53,0,0,10,228,102,0,191,0,0
180,0,78,35,99,133,217,0,109,0,245,39,0,0,0,53,0,0,170,249,102,0,191,0,0
180,0,208,226,19,164,217,120,233,268,245,55,141,196,194,53,198,182,217,253,102,0,191,0,0
180,0,59,240,276,242,78,0,109,0,38,55,76,71,0,53,70,47,271,267,102,0,191,0,0
180,0,133,60,160,200,244,231,253,0,245,256,244,196,194,53,198,182,271,267,102,0,191,0,0
180,0,7,35,99,91,244,231,253,268,245,256,244,196,194,53,198,182,271,267,102,0,191,0,0
180,0,95,240,276,242,244,231,253,268,245,256,244,196,194,53,198,182,271,267,102,0,191,0,0
180,0,180,76,57,91,0,0,0,0,38,55,0,196,194,53,198,47,79,19,102,0,0,57,0
180,0,115,90,146,133,78,120,109,266,97,0,76,71,120,53,198,60,137,60,102,0,191,57,0
180,0,78,35,99,133,217,0,109,0,245,39,0,0,0,53,0,0,170,249,102,0,191,57,0
0,0,150,240,0,133,108,120,167,188,203,183,206,173,155,53,119,60,203,90,102,0,0,63,0
180,0,205,43,248,167,108,0,0,0,97,55,76,0,155,2,198,182,122,48,102,178,0,64,0
0,0,14,240,205,28,108,223,208,188,38,55,76,71,0,53,119,103,235,185,102,178,0,64,0
0,276,235,234,0,242,108,120,208,188,38,55,244,196,194,53,198,182,167,41,25,255,0,64,0
180,0,3,1,75,133,244,231,208,0,245,256,244,196,194,53,198,182,246,109,102,178,191,64,0
0,0,271,226,25,206,244,231,208,0,245,55,141,0,194,53,119,182,223,127,25,255,191,64,0
0,0,249,11,237,183,108,120,233,0,38,183,206,173,120,3,119,103,269,259,102,255,191,64,0
0,0,171,235,209,218,0,0,208,188,203,183,206,173,0,53,119,60,152,55,102,0,0,72,0
180,0,30,215,209,216,78,231,79,0,38,0,76,0,0,53,119,60,190,208,102,0,0,72,0
0,0,145,240,134,120,108,120,167,0,97,183,141,71,0,53,119,60,50,235,102,0,0,72,0
0,0,270,118,221,120,108,0,0,0,97,183,0,71,120,53,119,60,148,259,25,0,0,75,0
0,0,14,240,205,28,108,223,208,188,38,55,76,71,0,53,119,103,235,185,102,178,0,75,0
0,0,6,172,51,50,244,231,253,268,245,256,244,196,194,53,198,182,79,203,102,0,0,80,0
0,0,94,60,51,3,244,231,253,268,245,256,244,196,194,53,198,182,271,267,102,178,0,80,0
0,276,23,219,45,240,244,231,253,268,245,256,244,196,194,53,198,182,271,267,102,178,0,80,0
0,0,160,52,153,242,244,231,253,268,245,256,244,196,194,53,198,182,271,267,102,178,0,80,0
0,0,278,222,0,214,217,223,233,0,38,183,0,0,155,3,198,60,253,2,25,255,0,80,0
0,0,150,240,0,133,108,120,167,188,203,183,206,173,155,53,119,60,203,90,102,0,0,86,0
0,0,177,153,11,183,0,0,109,0,38,183,76,71,155,37,198,60,220,244,102,0,0,86,0
0,0,243,163,11,183,108,120,253,0,164,55,206,196,194,53,198,182,271,267,102,0,0,86,0
0,0,124,240,276,242,244,231,253,268,245,256,244,196,194,53,198,182,271,267,102,0,0,86,0
0,276,125,208,25,133,0,120,79,188,97,55,141,173,0,12,198,182,159,66,102,0,191,86,0
180,0,194,60,99,152,0,0,109,0,38,0,244,0,0,53,119,103,50,101,102,0,191,86,0
180,0,149,240,134,28,0,231,109,0,245,256,244,71,155,30,198,182,220,170,102,0,191,86,0
0,0,21,90,16,218,78,120,167,0,164,55,141,71,194,53,70,60,271,267,102,0,0,95,0
0,0,60,90,75,223,217,0,0,0,97,55,76,71,120,53,119,60,95,198,102,0,0,95,0
0,0,63,219,25,58,217,120,208,188,38,55,141,0,155,53,198,60,235,255,102,178,0,95,0
0,0,186,240,53,152,0,0,167,0,203,55,141,71,155,16,198,60,95,23,102,178,0,95,0
0,0,37,90,276,91,108,120,233,188,203,256,206,0,0,53,198,182,258,208,102,178,0,95,0
180,0,155,43,99,58,108,0,167,0,0,0,141,71,0,53,0,0,50,15,102,255,0,95,0
180,0,12,60,236,3,108,0,0,188,164,256,141,0,155,53,198,182,190,154,102,255,0,95,0
0,0,227,56,160,91,0,231,109,188,245,183,206,71,155,3,198,103,201,224,102,255,0,95,0
0,0,291,163,38,206,108,120,109,0,38,183,141,0,155,3,198,182,225,140,25,0,0,108,0
0,0,18,153,127,242,244,231,0,0,245,256,0,71,0,53,198,182,122,198,102,0,0,108,0
0,0,268,240,160,167,108,0,109,0,97,55,76,0,0,53,70,60,2,220,1,0,0,115,0
0,0,277,163,263,183,217,120,253,0,38,183,141,196,194,53,119,182,148,144,25,0,0,115,0
0,0,31,240,276,242,244,231,253,268,245,256,244,196,194,53,198,182,271,267,102,0,0,115,0
0,0,135,240,160,242,108,231,253,0,245,183,76,71,0,53,70,60,122,240,102,178,0,115,0
0,0,181,240,276,242,244,231,253,268,245,256,244,196,194,53,198,182,137,254,102,178,0,115,0
0,0,250,134,228,183,244,231,233,188,164,55,0,196,120,53,0,60,256,0,1,255,0,115,0
0,0,234,30,99,183,244,231,253,268,245,256,244,0,0,53,198,103,91,36,25,255,0,115,0
0,0,293,27,237,58,244,231,109,0,38,55,141,196,194,53,198,182,5,120,1,255,191,115,0
0,0,265,217,248,58,244,231,167,0,97,183,76,196,194,53,119,28,183,262,25,255,191,115,0
0,0,220,240,0,242,108,120,167,188,245,183,206,71,0,3,198,182,257,127,25,0,0,135,0
0,0,123,15,160,242,78,0,0,0,97,55,141,71,0,53,119,103,113,90,102,0,0,135,0
0,0,172,111,248,91,108,120,167,0,203,183,141,71,0,53,70,60,95,7,102,178,0,135,0
180,0,164,90,85,3,78,0,109,0,97,183,141,0,120,37,0,60,13,75,102,178,0,135,0
0,0,66,35,160,212,108,120,0,0,97,55,76,71,120,15,70,60,27,75,102,178,0,135,0
0,0,231,240,225,91,108,120,109,0,245,55,244,71,0,53,198,60,107,123,25,255,191,135,0
0,0,174,153,237,133,108,0,208,188,164,55,141,71,155,37,119,60,159,185,102,178,0,146,0
180,0,262,73,209,242,0,0,208,188,97,55,0,0,155,3,70,60,231,222,25,0,0,148,0
180,0,242,85,134,28,244,231,253,268,38,256,244,196,155,0,0,0,207,263,102,0,0,148,0
0,0,206,240,276,242,108,120,109,188,203,55,141,173,120,53,119,103,152,23,102,178,0,150,0
0,0,206,240,276,242,108,120,109,266,203,55,141,173,120,53,119,103,152,23,102,178,0,150,0
0,0,221,56,209,242,244,120,253,0,203,55,0,196,0,53,0,0,223,257,25,0,0,152,0
0,0,261,21,57,242,244,120,0,0,38,55,76,173,0,53,70,103,33,267,25,0,0,152,0
0,276,102,111,0,230,108,0,79,0,97,183,0,196,194,53,0,182,38,19,102,0,0,152,0
0,0,274,240,57,242,78,0,0,0,0,55,0,0,0,53,198,103,70,38,102,0,0,152,0
0,0,297,201,128,23,0,0,0,0,97,0,0,0,0,53,70,103,61,43,102,0,0,152,0
0,0,212,106,160,3,108,120,109,0,245,183,141,173,120,3,198,182,199,132,102,0,0,152,0
0,0,105,60,57,3,0,0,0,0,0,39,0,71,0,53,0,28,65,154,102,0,0,152,0
0,0,2,184,75,163,78,0,167,268,38,55,0,196,194,53,0,182,170,170,102,0,0,152,0
0,0,217,240,228,242,108,120,109,0,164,183,206,196,194,53,119,103,107,213,102,0,0,152,0
0,276,275,134,39,218,244,120,253,0,38,183,244,196,194,53,198,182,183,213,102,0,0,152,0
0,0,236,118,99,242,0,120,109,0,97,183,206,0,155,3,119,103,99,218,102,0,0,152,0
180,0,184,240,237,167,244,231,109,0,245,55,0,71,0,53,70,28,122,244,102,0,0,152,0
0,0,245,80,99,242,0,0,0,0,0,39,206,71,120,53,119,103,271,267,102,0,0,152,0
299,0,251,85,99,58,108,0,109,0,164,55,0,71,0,53,70,103,107,221,1,299,0,152,0
180,0,56,240,85,91,0,0,0,0,97,55,0,71,0,53,198,0,271,66,102,0,191,152,0
180,0,68,8,128,183,78,120,109,0,0,55,76,173,0,42,198,182,60,75,102,0,191,152,0
180,0,47,126,99,242,78,231,0,188,97,55,0,71,0,53,198,28,22,90,102,0,191,152,0
180,0,49,126,75,119,0,0,0,0,97,0,76,196,194,53,0,182,38,115,102,0,191,152,0
180,0,182,90,160,3,108,0,109,0,97,55,0,0,0,53,57,28,159,154,102,0,191,152,0
180,0,130,240,276,242,0,0,109,0,0,55,0,196,194,53,57,28,113,203,102,0,191,152,0
180,0,53,90,75,183,108,0,0,0,97,55,0,196,194,53,198,182,271,267,102,0,191,152,0
0,0,263,85,53,28,108,0,0,0,164,39,76,173,155,3,70,182,44,224,1,255,191,152,0
0,0,86,240,276,242,244,231,253,268,245,256,244,196,194,53,198,182,1,101,102,0,0,185,0
0,0,289,106,57,167,0,115,79,0,38,39,244,196,194,53,198,182,271,267,102,255,0,185,0
0,0,24,126,209,50,244,231,253,268,245,256,244,196,194,53,198,182,27,71,102,0,0,190,0
0,0,8,76,99,28,0,0,0,0,97,55,141,0,0,53,70,103,50,154,102,0,0,190,0
0,0,254,42,56,58,108,120,0,0,97,55,76,196,194,53,70,182,44,148,102,0,0,193,0
0,0,283,21,99,58,244,0,79,0,97,55,141,71,0,53,70,103,91,150,102,0,0,193,0
0,0,209,152,85,91,108,231,167,268,203,183,141,71,0,53,119,103,183,228,102,0,0,193,0
180,0,154,240,25,242,217,120,167,188,203,183,206,0,0,53,119,103,235,75,102,178,0,193,0
0,0,107,90,260,133,217,120,167,188,203,183,206,196,194,53,119,103,220,55,102,178,0,193,0
180,0,183,240,276,242,108,120,0,0,203,55,141,0,0,53,119,103,65,75,102,178,0,193,0
0,0,118,35,209,133,217,120,167,0,164,183,141,71,0,53,70,103,235,109,102,178,0,193,0
0,0,117,240,160,206,108,120,167,188,164,55,206,196,194,53,198,182,232,198,102,178,0,193,0
0,0,37,90,276,91,108,120,233,188,203,256,206,0,0,53,198,182,258,208,102,178,0,193,0
0,0,233,240,25,242,108,223,167,0,164,183,206,0,0,53,198,103,201,144,25,255,0,193,0
0,0,287,21,260,183,108,231,233,188,203,183,141,71,120,53,0,103,249,31,25,255,0,193,0
0,0,213,194,160,152,217,120,79,188,164,183,206,196,194,53,119,103,207,127,25,255,0,193,0
0,0,298,0,43,91,108,120,167,188,164,183,244,71,0,53,198,103,225,150,25,255,0,193,0
180,0,168,240,228,167,108,223,109,0,164,183,206,71,0,53,70,103,65,60,102,255,0,193,0
0,0,241,106,205,88,244,0,253,0,203,55,244,196,194,53,198,103,33,132,102,255,0,193,0
0,0,294,56,248,230,108,120,208,188,245,55,141,71,155,53,119,103,245,264,102,255,0,193,0
0,0,269,240,160,58,217,120,167,188,203,183,244,196,0,53,119,103,271,267,102,255,0,193,0
0,0,280,240,193,91,244,231,253,188,203,256,206,173,0,53,198,103,271,267,102,255,0,193,0
0,0,276,217,248,217,217,223,253,188,203,183,244,196,194,53,198,182,271,267,25,255,191,193,0
0,0,238,106,248,152,108,120,167,0,38,55,141,196,155,0,119,103,217,117,102,255,191,193,0
0,0,224,240,25,226,217,231,167,188,38,183,244,196,194,53,198,103,217,132,102,255,191,193,0
0,0,173,43,267,206,108,0,167,0,203,55,141,71,155,21,119,182,137,109,102,178,0,222,0
0,0,188,43,200,152,108,231,109,0,164,39,206,71,120,37,0,103,159,170,102,0,0,223,0
0,0,137,240,185,167,78,231,79,0,203,55,141,71,120,53,198,182,103,203,102,178,0,223,0
180,0,166,230,263,120,108,120,233,0,203,183,0,196,155,53,119,182,265,71,71,178,191,227,0
0,0,225,163,160,242,0,0,253,0,245,0,0,196,194,53,198,182,10,33,102,0,0,229,0
0,0,41,15,75,3,78,0,0,0,97,55,141,173,0,53,119,103,271,154,102,0,191,231,0
180,0,45,172,0,242,108,120,208,188,164,55,206,71,0,53,119,103,271,267,102,255,191,231,0
0,0,28,240,276,242,244,231,253,268,164,256,244,0,0,53,198,103,23,43,1,0,0,234,0
0,0,132,240,248,242,108,120,233,188,203,55,141,0,155,53,119,103,243,75,102,178,0,234,0
0,0,13,240,0,242,108,231,167,188,203,183,244,71,194,53,57,182,233,66,102,178,0,234,0
180,0,129,52,267,133,108,120,167,188,203,183,206,173,120,16,119,103,254,185,102,178,0,234,0
180,0,89,240,267,242,108,120,109,188,203,183,206,0,120,53,119,103,235,267,102,178,0,234,0
180,0,101,230,276,242,108,120,167,188,97,183,141,196,155,30,119,103,271,101,102,255,0,234,0
0,0,257,49,228,242,108,120,233,0,203,183,0,71,155,53,70,0,183,36,25,0,0,245,0
0,276,143,203,46,212,0,120,233,188,203,55,76,0,0,53,198,182,190,60,102,178,0,246,0
180,0,178,24,11,164,244,231,233,188,245,256,244,196,194,53,198,182,268,181,102,178,191,247,0
0,0,35,240,276,242,244,231,253,268,245,256,244,196,194,53,198,182,271,267,102,178,191,247,0
0,0,264,118,99,50,0,0,0,0,97,55,141,0,120,53,119,182,167,222,25,0,0,252,0
180,0,33,6,75,50,108,120,79,0,0,183,0,0,0,53,198,103,203,168,102,178,0,252,0
0,0,161,111,85,236,108,0,0,0,38,39,0,0,0,53,119,103,6,178,102,0,191,254,0
180,0,67,240,153,223,108,0,0,0,97,55,0,71,0,53,0,182,79,48,102,255,0,257,0
0,0,266,163,25,218,217,120,233,188,245,55,244,196,194,53,198,182,211,267,102,0,0,259,0
0,0,16,60,134,91,0,120,109,0,164,183,0,71,155,34,57,103,170,90,74,178,0,259,0
0,0,281,118,160,133,0,0,109,0,97,55,0,71,0,53,70,28,167,140,102,0,0,265,0
0,0,255,14,57,58,244,231,253,268,245,256,244,196,194,53,119,0,33,123,1,255,191,265,0
0,0,228,80,194,58,0,120,109,0,203,55,0,0,0,53,70,182,148,11,25,255,0,267,0
0,276,111,90,43,223,0,0,0,0,97,55,76,196,194,53,57,0,72,13,102,0,0,268,0
0,0,87,208,228,203,108,120,109,0,38,55,141,71,120,42,70,0,212,75,102,178,0,268,0
0,0,87,208,228,203,108,120,109,188,38,55,141,71,120,42,70,0,212,75,102,178,0,268,0
0,276,126,203,50,233,0,231,0,0,164,0,141,196,194,53,57,182,13,3,102,178,0,268,0
180,0,84,240,11,91,217,120,109,188,164,183,141,196,155,53,198,28,266,242,102,255,0,268,0
180,276,77,240,0,203,78,0,0,0,164,0,0,196,194,53,0,182,50,8,102,0,191,268,0
