10541,10233,19202,684,274,534,37,129,22,0,0,0
20470,20263,28229,687,280,534,37,129,22,0,0,0
2934,2549,12287,696,285,534,37,133,22,0,0,0
3030,2646,12374,696,285,534,37,133,22,0,0,0
3059,2675,12400,696,285,534,37,133,22,0,0,0
6673,6325,15686,696,285,534,37,133,22,0,0,0
10532,10225,19194,696,285,534,37,133,22,0,0,0
3556,3177,12852,701,290,534,37,133,22,0,0,0
11380,11080,19965,675,279,534,37,139,22,0,0,0
2844,2459,12205,681,280,534,37,139,22,0,0,0
2883,2497,12240,681,280,534,37,139,22,0,0,0
20421,20214,28184,714,319,534,37,139,22,0,0,0
5151,4789,14302,671,272,534,37,143,22,0,0,0
11381,11081,19966,675,284,534,37,144,22,0,0,0
20444,20237,28205,712,291,534,37,144,22,0,0,0
20428,20220,28190,707,296,534,37,144,22,0,0,0
29176,28723,6584,715,296,534,37,144,22,0,0,0
29177,28724,6585,715,296,534,37,144,22,0,0,0
17803,17568,25804,735,320,534,37,144,22,0,0,0
20481,20274,28239,706,294,534,37,150,22,0,0,0
20453,20246,28213,704,311,534,37,150,22,0,0,0
20487,20280,28244,723,311,534,37,150,22,0,0,0
5415,5055,14542,724,311,534,37,150,22,0,0,0
29159,28707,6569,724,315,534,37,150,22,0,0,0
1952,1556,11394,724,315,534,37,150,22,0,0,0
13095,12814,21524,724,315,534,37,150,22,0,0,0
7063,6720,16040,721,311,534,37,157,22,0,0,0
7255,6915,16215,65,222,534,37,158,22,0,0,0
5143,4781,14295,125,139,534,37,159,22,0,0,0
13479,13201,21873,63,58,534,37,160,22,0,0,0
13480,13202,21874,63,58,534,37,160,22,0,0,0
13932,13659,22285,66,60,534,37,162,22,0,0,0
5465,5105,14588,13196,18331,534,37,163,22,0,0,0
3676,3298,12961,13642,18756,534,37,164,22,0,0,0
19779,19564,27600,8081,6740,534,37,165,22,0,0,0
19777,19563,27599,8039,6771,534,37,166,22,0,0,0
10813,6407,1576,69,61,534,37,167,22,0,0,0
20899,20696,28619,1231,2018,534,37,168,22,0,0,0
4259,3888,13491,1245,1163,534,37,169,22,0,0,0
18792,18568,26703,3550,3404,534,37,170,22,0,0,0
6880,6534,15874,3223,4905,534,37,171,22,0,0,0
6883,6538,15877,3223,4905,534,37,171,22,0,0,0
8911,8586,17720,2855,4398,534,37,173,22,0,0,0
1157,753,10671,2794,4294,534,37,174,22,0,0,0
8913,8588,17722,2778,4261,534,37,175,22,0,0,0
8918,8594,17727,2782,4270,534,37,176,22,0,0,0
20879,20675,28600,70,62,534,37,177,22,0,0,0
8914,8590,17723,2787,4280,534,37,177,22,0,0,0
8919,8595,17728,2753,4231,534,37,179,22,0,0,0
23732,23559,31194,10692,15300,534,37,180,22,0,0,0
23733,23560,31195,10692,15300,534,37,180,22,0,0,0
23734,23561,31196,10692,15300,534,37,180,22,0,0,0
2547,2158,11935,6526,757,534,37,183,22,0,0,0
2548,2159,11936,6526,757,534,37,183,22,0,0,0
15174,14913,23414,11713,16752,534,37,183,22,0,0,0
24392,24225,31794,74,65,534,37,186,22,0,0,0
14707,10334,1930,6469,751,534,37,186,22,0,0,0
14718,10345,1931,6469,751,534,37,186,22,0,0,0
28752,28297,6199,6469,751,534,37,186,22,0,0,0
30566,30128,7848,6469,751,534,37,186,22,0,0,0
2549,2160,11937,6534,759,534,37,186,22,0,0,0
2550,2161,11938,6534,759,534,37,186,22,0,0,0
13756,13482,22125,17366,22541,534,37,193,22,0,0,0
32271,31854,9425,10073,10716,534,37,194,22,0,0,0
25658,25141,3359,62,271,534,37,199,22,0,0,0
27685,27219,5229,189,72,534,37,200,22,0,0,0
10660,10353,19310,82,323,534,37,201,22,0,0,0
22335,22146,29924,25849,27061,534,37,202,22,0,0,0
641,233,10202,58,54,534,37,203,22,0,0,0
26143,25660,3827,84,75,534,37,203,22,0,0,0
23326,23148,30825,11976,13199,534,37,205,22,0,0,0
3894,31908,947,8714,12546,534,37,206,22,0,0,0
30938,30503,8186,20829,22516,534,37,207,22,0,0,0
25686,25171,3387,14989,20314,534,37,208,22,0,0,0
29921,29477,7262,8139,11820,534,37,209,22,0,0,0
7229,6888,16191,7951,8189,534,37,210,22,0,0,0
17576,17340,25598,23224,17033,534,37,211,22,0,0,0
7902,7567,16803,16554,18767,534,37,212,22,0,0,0
2165,1772,11588,14785,20093,534,37,213,22,0,0,0
19465,19248,27315,15825,21327,534,37,214,22,0,0,0
10682,10375,19330,24149,26506,534,37,215,22,0,0,0
3941,3567,13202,23643,26251,534,37,241,22,0,0,0
26139,25656,3823,112,102,534,37,242,22,0,0,0
17595,17359,25615,113,103,534,37,243,22,0,0,0
9200,8880,17983,114,453,534,37,244,22,0,0,0
10759,10453,19400,8769,12612,534,37,245,22,0,0,0
12921,12638,21366,8769,12612,534,37,245,22,0,0,0
7344,7005,16296,8384,1397,534,37,247,22,0,0,0
7329,6988,16282,8384,1405,534,37,248,22,0,0,0
6818,6472,15818,115,105,534,37,249,22,0,0,0
6722,6375,15730,117,106,534,37,250,22,0,0,0
18775,18551,26688,5566,8045,534,37,251,22,0,0,0
8154,7822,17032,21947,25149,534,37,252,22,0,0,0
22630,22445,30192,788,688,534,37,253,22,0,0,0
22257,22067,29853,9621,13793,534,37,254,22,0,0,0
24739,20467,2842,410,486,504,37,255,22,0,0,0
30509,30069,7796,13505,18660,534,37,256,22,0,0,0
20241,20031,28020,937,901,534,37,257,22,0,0,0
28475,28015,5947,8334,12062,534,37,258,22,0,0,0
8736,8409,17561,8732,12576,534,37,259,22,0,0,0
28922,28467,6353,206,234,534,37,260,22,0,0,0
9588,9271,18336,8974,12845,534,37,261,22,0,0,0
9601,9284,18348,8969,12842,534,37,262,22,0,0,0
9590,9273,18338,8973,12843,534,37,262,22,0,0,0
9585,9268,18333,8945,12803,534,37,264,22,0,0,0
9587,9270,18335,8994,12873,534,37,264,22,0,0,0
9584,9266,18332,8940,12795,534,37,266,22,0,0,0
9583,9265,18331,8948,12813,534,37,266,22,0,0,0
11763,11469,20313,707,641,534,37,268,22,0,0,0
9353,9033,18122,9051,12933,534,37,269,22,0,0,0
9586,9269,18334,8979,12846,534,37,270,22,0,0,0
12706,12420,21170,15932,17055,534,37,270,22,0,0,0
9591,9274,18339,9091,12972,534,37,272,22,0,0,0
1657,1260,11126,9058,12938,534,37,273,22,0,0,0
9589,9272,18337,9032,12908,534,37,274,22,0,0,0
16418,16169,24545,17523,19756,534,37,275,22,0,0,0
7455,7117,16397,16091,17845,534,37,276,22,0,0,0
7453,7115,16395,16002,17370,534,37,277,22,0,0,0
4613,4245,13813,3171,3049,534,37,278,22,0,0,0
28163,27700,5663,21307,24844,534,37,279,22,0,0,0
29368,28918,6759,2207,2074,534,37,280,22,0,0,0
18992,18770,26885,116,310,534,37,281,22,0,0,0
18988,18765,26881,118,291,534,37,282,22,0,0,0
25708,25197,3409,7802,7997,534,37,283,22,0,0,0
25709,25198,3410,7988,8237,534,37,284,22,0,0,0
23580,23405,31056,8011,8268,534,37,285,22,0,0,0
9,32079,9628,9859,14134,534,37,286,22,0,0,0
20845,16538,2488,5913,5873,534,37,287,22,0,0,0
15311,15052,23539,9323,13295,534,37,288,22,0,0,0
13282,13003,21694,8036,8312,534,37,289,22,0,0,0
20500,20293,28256,11757,16803,534,37,290,22,0,0,0
26687,26211,4322,151,160,534,37,291,22,0,0,0
26689,26212,4323,152,161,534,37,292,22,0,0,0
26686,26210,4321,153,162,534,37,293,22,0,0,0
7254,6914,16214,5852,8497,534,37,293,22,0,0,0
26702,26225,4335,155,163,534,37,295,22,0,0,0
23183,23004,30695,156,164,534,37,296,22,0,0,0
7261,6920,16220,5858,8508,534,37,296,22,0,0,0
7256,6916,16216,5864,8514,534,37,296,22,0,0,0
26703,26226,4336,157,165,534,37,299,22,0,0,0
26701,26224,4334,158,166,534,37,300,22,0,0,0
26704,26227,4337,159,167,534,37,301,22,0,0,0
18664,18439,26587,3334,5038,534,37,302,22,0,0,0
28764,28309,6210,23868,26336,534,37,303,22,0,0,0
9801,5386,1484,205,247,534,37,304,22,0,0,0
11364,11063,19950,18214,23205,534,37,305,22,0,0,0
10427,10119,19099,19540,23953,534,37,306,22,0,0,0
2048,1653,11481,8268,8570,534,37,307,22,0,0,0
6493,6144,15522,4469,4400,534,37,308,22,0,0,0
29002,28548,6426,5553,8034,534,37,309,22,0,0,0
1350,949,10847,23361,26132,534,37,310,22,0,0,0
27273,26801,4854,161,179,534,37,311,22,0,0,0
2006,1611,11443,8355,8653,534,37,312,22,0,0,0
9820,9505,18547,54,48,534,37,313,22,0,0,0
9821,9506,18548,54,48,534,37,313,22,0,0,0
9816,9501,18543,56,50,534,37,315,22,0,0,0
9818,9503,18545,56,50,534,37,315,22,0,0,0
29798,29353,7150,2599,3988,534,37,317,22,0,0,0
23641,23466,31111,162,180,534,37,318,22,0,0,0
6523,2079,1186,9412,9965,534,37,318,22,0,0,0
8607,8280,17444,163,181,534,37,320,22,0,0,0
4276,3905,13507,288,252,534,37,321,22,0,0,0
2666,2278,12043,3187,4870,534,37,322,22,0,0,0
30555,30117,7838,13745,15514,534,37,322,22,0,0,0
9645,9329,18388,225,201,534,37,324,22,0,0,0
10079,9765,18782,225,201,534,37,324,22,0,0,0
17054,16812,25123,225,201,534,37,324,22,0,0,0
17055,16813,25124,225,201,534,37,324,22,0,0,0
17056,16814,25125,225,201,534,37,324,22,0,0,0
17058,16817,25127,225,201,534,37,324,22,0,0,0
3404,3024,12714,2636,4045,534,37,330,22,0,0,0
11259,10958,19855,7586,7732,534,37,331,22,0,0,0
2436,2045,11834,13665,15435,534,37,331,22,0,0,0
3115,2731,12451,13669,15440,534,37,333,22,0,0,0
29395,28944,6783,13698,15468,534,37,333,22,0,0,0
24190,24020,31610,6953,10034,534,37,335,22,0,0,0
14876,14612,23143,8307,12030,534,37,335,22,0,0,0
11805,11510,20351,9762,14001,534,37,338,22,0,0,0
17057,16816,25126,224,211,534,37,342,22,0,0,0
2435,2044,11833,13525,15265,534,37,344,22,0,0,0
27164,26691,4755,325,254,518,37,345,22,0,0,0
24728,20456,2841,369,417,534,37,346,22,0,0,0
32401,31984,9543,234,220,534,37,349,22,0,0,0
9198,8875,17981,168,184,534,37,352,22,0,0,0
179,32249,9782,4642,578,534,37,354,22,0,0,0
8509,8181,17355,14291,19463,534,37,355,22,0,0,0
15173,14912,23413,11368,10613,534,37,356,22,0,0,0
4693,4325,13886,6872,6981,534,37,357,22,0,0,0
3812,3436,13085,10981,11989,534,37,358,22,0,0,0
15243,14982,23477,4583,563,534,37,359,22,0,0,0
2876,2491,12234,4665,594,534,37,360,22,0,0,0
15241,14980,23475,4609,578,534,37,361,22,0,0,0
15247,14987,23480,4609,578,534,37,361,22,0,0,0
15248,14988,23481,4609,578,534,37,361,22,0,0,0
15249,14989,23482,4609,578,534,37,361,22,0,0,0
12507,8113,1730,13795,18914,534,37,365,22,0,0,0
9572,9254,18321,4339,4225,534,37,366,22,0,0,0
4696,4328,13889,3343,5049,534,37,366,22,0,0,0
2020,1626,11456,10987,11991,534,37,366,22,0,0,0
25290,22122,2991,4363,4255,534,37,369,22,0,0,0
24584,24418,31969,18166,13795,534,37,370,22,0,0,0
18806,18582,26716,9816,14068,534,37,371,22,0,0,0
8728,8402,17554,5706,8283,534,37,372,22,0,0,0
129,32200,9737,3838,543,534,37,373,22,0,0,0
2796,2409,12161,238,226,534,37,374,22,0,0,0
21528,21331,29190,169,188,534,37,375,22,0,0,0
21530,21333,29192,169,188,534,37,375,22,0,0,0
1042,638,10567,7705,7877,534,37,377,22,0,0,0
4897,4532,14071,961,1646,534,37,378,22,0,0,0
11773,11478,20322,5746,8339,534,37,379,22,0,0,0
1041,637,10566,7737,7916,534,37,380,22,0,0,0
928,522,10463,7910,8138,534,37,382,22,0,0,0
7933,7598,16831,5878,8534,534,37,383,22,0,0,0
17092,16851,25158,8962,9471,534,37,384,22,0,0,0
22309,22119,29900,176,194,534,37,385,22,0,0,0
25923,25435,3624,6888,643,534,37,386,22,0,0,0
14456,14186,22761,641,635,534,37,387,22,0,0,0
5460,5100,14583,2848,4385,534,37,388,22,0,0,0
16807,16563,24899,5027,4929,534,37,389,22,0,0,0
17110,16868,25174,177,197,534,37,390,22,0,0,0
21356,21158,29034,179,198,534,37,391,22,0,0,0
17201,16961,25257,2099,3252,534,37,391,22,0,0,0
21462,21264,29130,181,199,534,37,393,22,0,0,0
20086,15772,2419,12625,17763,534,37,394,22,0,0,0
32166,27683,564,24992,26765,534,37,395,22,0,0,0
11752,11458,20303,3419,5137,534,37,396,22,0,0,0
13102,12820,21530,3175,3054,534,37,397,22,0,0,0
19005,18783,26897,25810,27046,534,37,398,22,0,0,0
32147,31728,9312,10810,11763,534,37,399,22,0,0,0
17439,17200,25473,1495,2269,534,37,400,22,0,0,0
20212,20003,27994,13036,14555,534,37,402,22,0,0,0
29400,28950,6788,9753,13986,534,37,403,22,0,0,0
12662,12376,21130,32477,0,32364,32412,404,22,0,0,0
28550,28092,6015,9653,13846,534,37,404,22,0,0,0
29399,28948,6787,9704,13940,534,37,404,22,0,0,0
28410,27950,5888,83,74,534,37,407,22,0,0,0
13859,13586,22219,19792,4081,534,37,408,22,0,0,0
2476,2085,11870,9816,14065,534,37,409,22,0,0,0
15335,15075,23560,15388,17211,534,37,409,22,0,0,0
13027,12744,21462,185,223,534,37,411,22,0,0,0
1788,1392,11245,9802,14037,534,37,412,22,0,0,0
10573,10265,19231,7399,1447,534,37,413,22,0,0,0
24717,20445,2840,164,182,534,37,414,22,0,0,0
12506,12220,20989,15378,17260,534,37,414,22,0,0,0
9566,9249,18316,254,341,534,37,416,22,0,0,0
9577,9260,18326,254,341,534,37,416,22,0,0,0
15331,15071,23557,15382,17243,534,37,416,22,0,0,0
13552,9167,1825,5354,7713,534,37,419,22,0,0,0
28551,28093,6016,10010,14336,534,37,419,22,0,0,0
10429,10120,19100,10651,15215,534,37,419,22,0,0,0
14143,13871,22477,10762,15428,534,37,422,22,0,0,0
15354,15096,23578,15399,17293,534,37,422,22,0,0,0
15353,15093,23577,15399,17302,534,37,422,22,0,0,0
2477,2086,11871,9537,13649,534,37,425,22,0,0,0
6205,5853,15260,67,109,534,7,426,22,0,0,0
15357,15098,23580,15404,17365,534,37,426,22,0,0,0
2304,1912,11714,18756,23549,534,37,426,22,0,0,0
13815,13541,22179,17900,22983,534,37,429,22,0,0,0
26492,26013,4144,186,228,534,37,430,22,0,0,0
21161,20960,28857,187,229,534,37,431,22,0,0,0
14896,14632,23161,178,242,534,37,431,22,0,0,0
29406,28955,6793,188,230,534,37,433,22,0,0,0
28776,28321,6221,20539,24470,469,37,434,22,0,0,0
8549,8221,17391,21041,24738,534,37,435,22,0,0,0
18102,17872,26076,395,553,534,37,436,22,0,0,0
14124,9744,1877,11882,16987,534,37,436,22,0,0,0
16672,16425,24776,7848,3676,534,37,438,22,0,0,0
31795,31371,8992,9388,13407,534,37,439,22,0,0,0
156,32226,9761,7784,5187,534,37,440,22,0,0,0
21094,20893,28796,13423,18592,534,37,440,22,0,0,0
16613,16366,24722,18975,23657,534,37,440,22,0,0,0
16673,16428,24777,7870,3653,534,37,443,22,0,0,0
21092,20891,28794,13394,18562,534,37,444,22,0,0,0
12913,12630,21359,5324,1594,534,37,445,22,0,0,0
11211,10909,19811,190,236,534,37,446,22,0,0,0
25510,24566,3211,4835,4774,534,37,446,22,0,0,0
12969,8578,1772,191,237,534,37,448,22,0,0,0
29483,29033,6863,191,237,534,37,448,22,0,0,0
27416,26945,4984,3578,5395,534,37,450,22,0,0,0
2913,2528,12268,5407,1600,534,37,451,22,0,0,0
21093,20892,28795,13550,18693,534,37,451,22,0,0,0
11609,11313,20173,523,876,534,37,453,22,0,0,0
23503,23328,30986,523,876,534,37,453,22,0,0,0
1168,764,10681,25256,26848,534,37,453,22,0,0,0
2910,2525,12265,5467,1671,534,37,456,22,0,0,0
9690,9374,18429,5453,1687,534,37,457,22,0,0,0
13544,13266,21932,5393,1653,534,37,458,22,0,0,0
7566,7229,16498,193,240,534,37,459,22,0,0,0
4954,4590,14123,5387,1579,534,37,460,22,0,0,0
22464,22277,30041,16572,18781,534,37,461,22,0,0,0
3952,3578,13212,10030,14362,534,37,462,22,0,0,0
8731,8405,17557,13690,15463,534,37,462,22,0,0,0
32080,31660,9251,11677,16705,534,37,462,22,0,0,0
12332,12042,20830,543,887,534,37,465,22,0,0,0
5413,5052,14540,26145,20405,534,37,466,22,0,0,0
14352,14082,22667,20653,24532,534,37,467,22,0,0,0
31796,31372,8993,9576,13722,534,37,468,22,0,0,0
30323,29883,7627,345,327,534,37,469,22,0,0,0
13805,9422,1848,730,1107,534,37,469,22,0,0,0
30903,30468,8154,20011,19163,534,37,469,22,0,0,0
909,504,10446,10020,14338,534,37,472,22,0,0,0
13749,13475,22119,13698,15468,534,37,473,22,0,0,0
22131,21940,29739,10013,14347,534,37,474,22,0,0,0
14946,14683,23207,196,243,534,37,475,22,0,0,0
8341,8011,17202,25134,26816,534,37,475,22,0,0,0
12271,11981,20775,20102,19301,534,37,477,22,0,0,0
1823,1427,11277,3241,3091,534,37,478,22,0,0,0
15643,15386,23840,17109,19281,534,37,479,22,0,0,0
10579,10272,19237,24683,25537,534,37,480,22,0,0,0
5105,4741,14260,293,248,534,37,481,22,0,0,0
910,505,10447,10020,14338,534,37,482,22,0,0,0
24209,24040,31628,572,904,534,37,483,22,0,0,0
24805,20534,2848,197,244,534,37,484,22,0,0,0
24874,24712,32232,574,906,534,37,485,22,0,0,0
10576,10269,19234,24721,25563,534,37,486,22,0,0,0
28641,28185,6098,198,245,534,37,487,22,0,0,0
24571,24405,31957,580,908,534,37,487,22,0,0,0
30064,29621,7392,6097,8820,534,37,489,22,0,0,0
22994,22813,30523,925,1549,534,37,490,22,0,0,0
22705,22520,30260,14126,16064,534,37,490,22,0,0,0
24976,24815,32325,573,905,534,37,492,22,0,0,0
17829,17595,25828,3659,1002,534,37,493,22,0,0,0
31585,31160,8801,9085,12965,534,37,494,22,0,0,0
356,32428,9943,12031,17182,534,37,494,22,0,0,0
27676,27210,5221,199,246,534,37,496,22,0,0,0
6442,6092,15476,12203,315,534,37,497,22,0,0,0
24758,24595,32127,585,912,534,37,498,22,0,0,0
22157,21965,29762,5089,7368,534,37,499,22,0,0,0
16944,16701,25023,12782,11336,534,37,500,22,0,0,0
14719,14453,23000,14204,16177,534,37,501,22,0,0,0
8326,7997,17189,119,187,8,37,502,22,0,0,0
5882,5526,14967,17090,6158,534,37,502,22,0,0,0
3111,2728,12448,2364,1720,534,37,504,22,0,0,0
14225,13953,22551,2360,1705,534,37,505,22,0,0,0
22161,21970,29766,5155,7449,534,37,506,22,0,0,0
22152,21961,29758,5138,7438,534,37,507,22,0,0,0
14102,9722,1875,160,176,534,37,508,22,0,0,0
13905,13630,22260,17898,3245,534,37,508,22,0,0,0
13913,13639,22268,17898,3245,534,37,508,22,0,0,0
22159,21968,29764,5125,7423,534,37,508,22,0,0,0
22160,21969,29765,5141,7439,534,37,508,22,0,0,0
22770,18478,2663,2356,1711,534,37,513,22,0,0,0
20889,16582,2492,2391,1717,534,37,515,22,0,0,0
22990,18700,2683,2360,1720,534,37,515,22,0,0,0
25757,25251,3458,2405,1744,534,37,515,22,0,0,0
22158,21967,29763,5125,7421,534,37,515,22,0,0,0
12838,12554,21290,17557,22684,534,37,515,22,0,0,0
32133,27650,561,2374,1720,534,37,520,22,0,0,0
6788,6442,15790,6168,6176,534,37,521,22,0,0,0
22155,21963,29760,5150,7440,534,37,521,22,0,0,0
6034,5681,15105,13547,15287,534,37,523,22,0,0,0
22441,22254,30020,23749,26292,534,37,524,22,0,0,0
5340,4979,14474,2414,1726,534,37,525,22,0,0,0
4207,3835,13444,13587,15342,534,37,526,22,0,0,0
22443,22256,30022,23613,26241,534,37,526,22,0,0,0
25321,22468,3022,2374,1740,534,37,528,22,0,0,0
22444,22258,30023,23588,26232,534,37,529,22,0,0,0
22442,22255,30021,23924,26367,534,37,530,22,0,0,0
2022,1628,11458,203,251,534,37,531,22,0,0,0
2925,2540,12279,13708,15477,534,37,532,22,0,0,0
7904,7570,16805,21126,24764,534,37,533,22,0,0,0
29888,29444,7232,17351,6268,534,37,534,22,0,0,0
6144,5792,15205,17351,6268,534,37,534,22,0,0,0
